X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26
73,82,95,108,121,138,150,163,174,181,88,80,77,79,84,84,79,77,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,126.6575342466,137.6712328767,149.602739726,159.698630137,166.1232876712,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,77.3181818182,85.9090909091
73,82,95,108,121,139,150,162,174,181,88,79,76,78,84,83,79,77,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,137.6712328767,148.6849315069,159.698630137,166.1232876712,84,75.4090909091,72.5454545455,74.4545454545,80.1818181818,79.2272727273,75.4090909091,73.5,77.3181818182,85.9090909091
73,82,95,108,121,138,150,163,174,181,88,79,76,78,84,84,79,77,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,126.6575342466,137.6712328767,149.602739726,159.698630137,166.1232876712,84,75.4090909091,72.5454545455,74.4545454545,80.1818181818,80.1818181818,75.4090909091,73.5,77.3181818182,85.9090909091
73,82,95,108,121,138,150,162,174,181,88,80,76,79,84,84,79,77,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,126.6575342466,137.6712328767,148.6849315069,159.698630137,166.1232876712,84,76.3636363636,72.5454545455,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,77.3181818182,85.9090909091
74,83,95,108,120,139,150,162,173,180,88,79,76,78,83,83,79,77,81,90,,67,75.1486486486,86.0135135135,97.7837837838,108.6486486486,125.8513513514,135.8108108108,146.6756756757,156.6351351351,162.972972973,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,75.4090909091,73.5,77.3181818182,85.9090909091
72,81,94,107,120,139,151,163,175,183,88,80,77,78,83,83,79,77,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,76.3636363636,73.5,74.4545454545,79.2272727273,79.2272727273,75.4090909091,73.5,76.3636363636,84.9545454545
72,81,94,107,120,140,151,163,174,182,88,80,77,78,83,83,78,77,80,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,130.2777777778,140.5138888889,151.6805555556,161.9166666667,169.3611111111,84,76.3636363636,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84
72,81,94,107,120,139,151,163,174,182,88,79,76,78,83,83,78,77,80,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,151.6805555556,161.9166666667,169.3611111111,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84
72,81,94,108,120,139,151,164,175,183,88,79,76,79,83,83,78,77,79,88,,67,75.375,87.4722222222,100.5,111.6666666667,129.3472222222,140.5138888889,152.6111111111,162.8472222222,170.2916666667,84,75.4090909091,72.5454545455,75.4090909091,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
72,81,94,107,120,139,151,163,175,183,88,79,77,78,83,83,78,77,79,87,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,83.0454545455
72,81,94,108,121,139,151,163,176,184,88,79,77,79,83,83,78,77,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,163.7777777778,171.2222222222,84,75.4090909091,73.5,75.4090909091,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
72,81,94,108,121,139,151,164,176,184,88,79,77,78,83,83,78,77,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,152.6111111111,163.7777777778,171.2222222222,84,75.4090909091,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
72,81,94,108,120,139,151,163,175,183,87,79,76,78,83,83,78,76,78,87,,67,75.375,87.4722222222,100.5,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,75.3103448276,84
73,82,95,108,121,139,151,163,175,183,87,79,76,78,83,83,78,77,79,88,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.9589041096,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,74.3448275862,76.275862069,84.9655172414
72,81,94,107,120,139,151,163,175,184,88,79,76,78,83,83,78,77,79,87,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,171.2222222222,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,83.0454545455
72,82,95,108,121,139,151,163,175,183,87,79,76,78,83,83,78,76,79,87,,67,76.3055555556,88.4027777778,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84
72,81,95,108,121,139,151,163,175,183,87,78,76,78,83,83,78,76,78,87,,67,75.375,88.4027777778,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.3103448276,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,75.3103448276,84
72,81,94,107,120,139,151,163,175,183,87,79,77,78,83,83,78,77,79,87,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,76.275862069,74.3448275862,75.3103448276,80.1379310345,80.1379310345,75.3103448276,74.3448275862,76.275862069,84
73,82,95,108,120,139,151,163,175,183,88,79,77,78,83,83,78,77,79,88,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.9589041096,84,75.4090909091,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
72,81,94,107,120,139,151,164,176,184,88,79,76,78,83,83,78,77,79,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,152.6111111111,163.7777777778,171.2222222222,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
72,81,94,107,120,139,150,163,174,182,87,78,76,78,83,83,78,77,79,87,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,139.5833333333,151.6805555556,161.9166666667,169.3611111111,84,75.3103448276,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,74.3448275862,76.275862069,84
73,82,95,108,121,139,151,163,175,184,86,78,76,78,83,83,78,76,78,87,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,168.8767123288,84,76.1860465116,74.2325581395,76.1860465116,81.0697674419,81.0697674419,76.1860465116,74.2325581395,76.1860465116,84.976744186
72,82,95,108,121,139,151,163,175,183,87,78,76,78,83,83,78,76,78,87,,67,76.3055555556,88.4027777778,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.3103448276,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,75.3103448276,84
73,82,95,108,121,140,152,164,175,183,86,78,76,78,83,83,78,76,78,87,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,128.4931506849,139.5068493151,150.5205479452,160.6164383562,167.9589041096,84,76.1860465116,74.2325581395,76.1860465116,81.0697674419,81.0697674419,76.1860465116,74.2325581395,76.1860465116,84.976744186
73,82,95,108,121,140,151,163,175,183,87,79,76,78,83,83,78,76,79,87,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,128.4931506849,138.5890410959,149.602739726,160.6164383562,167.9589041096,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84
73,82,95,108,121,140,151,163,175,183,88,79,77,78,83,83,78,76,79,88,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,128.4931506849,138.5890410959,149.602739726,160.6164383562,167.9589041096,84,75.4090909091,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
73,82,95,109,121,139,151,163,175,182,88,79,76,78,83,83,78,77,80,89,,67,75.2602739726,87.1917808219,100.0410958904,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84.9545454545
73,82,95,108,121,138,150,163,175,182,88,79,76,78,83,83,78,77,80,89,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,126.6575342466,137.6712328767,149.602739726,160.6164383562,167.0410958904,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84.9545454545
73,82,95,108,121,139,151,163,175,182,88,79,76,78,83,83,78,77,80,89,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84.9545454545
73,82,95,108,121,139,151,163,175,182,88,79,76,78,83,84,79,77,80,89,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,80.1818181818,75.4090909091,73.5,76.3636363636,84.9545454545
73,82,95,109,121,139,151,163,175,183,88,79,76,78,83,83,78,77,80,89,,67,75.2602739726,87.1917808219,100.0410958904,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.9589041096,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84.9545454545
73,82,95,108,121,139,150,163,175,182,88,79,76,78,83,84,79,77,80,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,137.6712328767,149.602739726,160.6164383562,167.0410958904,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,80.1818181818,75.4090909091,73.5,76.3636363636,85.9090909091
73,82,95,109,121,138,150,162,174,181,88,80,77,78,83,83,78,77,81,90,,67,75.2602739726,87.1917808219,100.0410958904,111.0547945205,126.6575342466,137.6712328767,148.6849315069,159.698630137,166.1232876712,84,76.3636363636,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,77.3181818182,85.9090909091
73,82,95,108,121,139,151,163,175,182,87,79,76,78,83,83,78,77,80,89,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,74.3448275862,77.2413793103,85.9310344828
74,83,96,109,121,140,152,164,175,182,87,79,76,78,83,83,78,77,80,89,,67,75.1486486486,86.9189189189,98.6891891892,109.5540540541,126.7567567568,137.6216216216,148.4864864865,158.4459459459,164.7837837838,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,74.3448275862,77.2413793103,85.9310344828
75,83,96,109,121,139,150,162,173,180,89,80,76,78,84,84,79,77,81,90,,67,74.1466666667,85.76,97.3733333333,108.0933333333,124.1733333333,134,144.72,154.5466666667,160.8,84,75.5056179775,71.7303370787,73.6179775281,79.2808988764,79.2808988764,74.5617977528,72.6741573034,76.4494382022,84.9438202247
74,82,95,108,121,138,150,162,173,180,89,80,77,79,83,84,79,77,81,90,,67,74.2432432432,86.0135135135,97.7837837838,109.5540540541,124.9459459459,135.8108108108,146.6756756757,156.6351351351,162.972972973,84,75.5056179775,72.6741573034,74.5617977528,78.3370786517,79.2808988764,74.5617977528,72.6741573034,76.4494382022,84.9438202247
73,82,95,108,121,139,151,163,175,182,89,80,77,79,83,83,78,77,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.5056179775,72.6741573034,74.5617977528,78.3370786517,78.3370786517,73.6179775281,72.6741573034,76.4494382022,84.9438202247
73,82,95,108,120,139,151,163,174,182,88,79,76,78,83,83,79,77,80,88,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,127.5753424658,138.5890410959,149.602739726,159.698630137,167.0410958904,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,75.4090909091,73.5,76.3636363636,84
73,82,95,108,121,140,151,163,175,182,88,79,76,78,83,83,78,77,80,88,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,128.4931506849,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84
72,81,94,108,121,139,151,163,175,183,88,79,77,78,83,83,78,77,80,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84
72,81,94,108,121,139,151,163,175,183,88,79,76,78,83,83,78,77,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
72,81,94,107,120,139,151,163,175,183,88,79,76,78,83,83,78,77,79,87,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,83.0454545455
71,80,94,107,120,138,150,163,176,184,88,79,76,78,83,83,78,77,79,88,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,166.0845070423,173.6338028169,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
72,81,94,107,120,138,150,163,175,183,88,79,76,78,83,83,78,76,79,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
72,81,94,108,121,139,151,163,175,183,87,78,76,78,83,83,78,76,78,87,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.3103448276,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,75.3103448276,84
71,80,93,107,120,138,150,163,175,184,88,79,76,78,83,83,78,76,79,88,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,173.6338028169,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
72,81,94,107,120,139,150,163,175,183,88,79,76,78,83,83,78,76,79,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
71,80,94,107,121,138,150,163,175,183,88,79,76,78,83,83,78,76,78,87,,67,75.4929577465,88.7042253521,100.9718309859,114.1830985916,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,74.4545454545,83.0454545455
71,80,94,107,121,139,150,163,175,183,87,78,76,78,83,83,78,76,78,87,,67,75.4929577465,88.7042253521,100.9718309859,114.1830985916,131.1690140845,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.3103448276,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,75.3103448276,84
71,80,94,108,121,138,150,163,175,183,88,79,76,78,83,83,78,76,78,87,,67,75.4929577465,88.7042253521,101.9154929577,114.1830985916,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,74.4545454545,83.0454545455
72,81,94,108,121,139,150,163,175,183,87,78,76,78,83,83,78,76,79,87,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,75.3103448276,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84
72,81,94,108,121,138,150,163,175,183,87,78,76,78,83,83,78,76,78,87,,67,75.375,87.4722222222,100.5,112.5972222222,128.4166666667,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,75.3103448276,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,75.3103448276,84
72,81,94,108,121,139,150,163,175,183,88,78,76,78,83,83,78,76,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,74.4545454545,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
72,81,94,108,121,139,150,163,175,183,88,78,76,78,83,83,78,76,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,74.4545454545,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
73,82,95,108,121,140,151,163,175,182,87,78,76,78,83,83,78,76,79,87,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,128.4931506849,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.3103448276,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84
73,82,95,108,121,139,151,162,174,181,87,79,76,78,83,83,78,76,79,87,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,148.6849315069,159.698630137,166.1232876712,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84
73,82,95,108,121,139,151,163,174,181,88,79,76,78,83,83,78,77,80,89,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,159.698630137,166.1232876712,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84.9545454545
72,81,94,108,121,139,151,163,175,182,88,79,76,78,83,83,78,76,79,87,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,169.3611111111,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,83.0454545455
72,82,95,108,121,139,151,163,175,182,88,79,76,78,83,83,78,76,79,89,,67,76.3055555556,88.4027777778,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,169.3611111111,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84.9545454545
72,81,94,108,121,139,151,163,174,182,88,79,76,78,83,83,78,76,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,161.9166666667,169.3611111111,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
73,82,95,109,121,139,151,163,174,182,87,79,76,78,83,83,78,76,79,88,,67,75.2602739726,87.1917808219,100.0410958904,111.0547945205,127.5753424658,138.5890410959,149.602739726,159.698630137,167.0410958904,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84.9655172414
72,81,94,108,121,139,151,163,174,182,89,79,76,79,83,83,78,76,80,89,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,161.9166666667,169.3611111111,84,74.5617977528,71.7303370787,74.5617977528,78.3370786517,78.3370786517,73.6179775281,71.7303370787,75.5056179775,84
72,82,95,108,121,139,151,163,174,182,87,79,76,79,83,83,78,76,79,88,,67,76.3055555556,88.4027777778,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,161.9166666667,169.3611111111,84,76.275862069,73.3793103448,76.275862069,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84.9655172414
71,80,94,108,121,139,151,163,175,183,88,79,76,78,83,83,78,76,79,88,,67,75.4929577465,88.7042253521,101.9154929577,114.1830985916,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
72,81,94,108,121,139,151,163,175,182,88,79,76,78,83,83,79,77,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,169.3611111111,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,75.4090909091,73.5,75.4090909091,84
72,81,94,108,121,139,150,163,174,182,87,79,76,78,83,83,78,76,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,139.5833333333,151.6805555556,161.9166666667,169.3611111111,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84.9655172414
73,81,95,108,121,138,150,162,174,182,88,79,76,79,83,83,78,77,80,88,,67,74.3424657534,87.1917808219,99.1232876712,111.0547945205,126.6575342466,137.6712328767,148.6849315069,159.698630137,167.0410958904,84,75.4090909091,72.5454545455,75.4090909091,79.2272727273,79.2272727273,74.4545454545,73.5,76.3636363636,84
73,82,95,108,121,139,150,162,174,182,88,79,76,78,83,83,78,76,79,88,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,137.6712328767,148.6849315069,159.698630137,167.0410958904,84,75.4090909091,72.5454545455,74.4545454545,79.2272727273,79.2272727273,74.4545454545,72.5454545455,75.4090909091,84
72,81,94,108,121,138,150,162,174,182,87,79,76,78,83,83,78,76,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,128.4166666667,139.5833333333,150.75,161.9166666667,169.3611111111,84,76.275862069,73.3793103448,75.3103448276,80.1379310345,80.1379310345,75.3103448276,73.3793103448,76.275862069,84.9655172414
