EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,
0.0590876,0,0.54647,1.00109,0,0,0.599173,0,0,0.270312,0,0.462303,0.0164259,0.0166272,0.843527,0.693419,0,0,0,0.132949,0,0.183569,0,0.515855,0.149683,0.319302,0.223091,0.184145,0.0494906,0.00322626,0.476834,0.272213,0,0,0.00171335,0,0,0,0.457434,0.331395,0,0.170857,0.0136848,0,0,0.451489,0.826867,0.825063,0,0.0173786,
0.0706524,0,0.533637,1.00096,0,0,0.599543,0,0,0.253358,0,0.46268,0.0164079,0.0166091,0.839472,0.701187,0,0,0,0.129903,0,0.185328,0,0.517184,0.136809,0.314113,0.237048,0.189298,0.0433721,0.00347191,0.477919,0.261387,0,0,0.000619884,0,0,0,0.449916,0.326335,0,0.167527,0.0161922,0,0,0.458686,0.830624,0.836536,0,0.0184338,
0.0894615,0,0.526374,1.00079,0,0,0.600183,0,0,0.226078,0,0.463336,0.0161418,0.01634,0.843717,0.68149,0,0,0,0.125716,0,0.183186,0,0.518569,0.130715,0.317063,0.248028,0.195019,0.0399339,0.00103291,0.480325,0.250069,0,0,3.23017e-05,0,0,0,0.440322,0.326948,0,0.160911,0.0157857,0,0,0.465573,0.841289,0.840147,0,0.0161494,
0.108902,0,0.526095,1.00067,0,0,0.600842,0,0,0.190594,0,0.46401,0.0158355,0.0160302,0.852912,0.687465,0,0,0,0.122571,0,0.184207,0,0.520272,0.126621,0.322898,0.260119,0.198661,0.037573,0.00011486,0.483434,0.240941,0,0,0,0,0,0,0.428572,0.325148,0,0.153216,0.0116634,0,0,0.470377,0.859272,0.843521,0,0.0125938,
0.119574,0,0.530114,1.00065,0,0,0.601405,0,0,0.157679,0,0.464587,0.0155493,0.0157407,0.861561,0.683983,0,0,0,0.121689,0,0.185854,0,0.521876,0.122636,0.329874,0.274707,0.201049,0.0334801,0.00124187,0.48697,0.234013,0,0,0,0,0,0,0.419706,0.321782,0,0.145964,0.00789184,0,0,0.470529,0.876878,0.84546,0,0.0120117,
0.122207,0,0.534823,1.00067,0,0,0.601893,0,0,0.134114,0,0.465086,0.0152969,0.0154854,0.869732,0.680836,5.47794e-06,0,0,0.125786,0,0.187175,0,0.52246,0.116979,0.337633,0.290694,0.207304,0.028689,0.00396722,0.490755,0.231137,0,0,0,0,0,0,0.417516,0.321322,0,0.139874,0.00636583,0,0,0.468325,0.888463,0.844127,0,0.0117738,
0.124425,0,0.532342,1.00067,0,0,0.602628,0,0,0.113537,0,0.465838,0.0148485,0.0150316,0.867325,0.722846,0.000104536,0,0,0.125857,0,0.188857,0,0.52257,0.10889,0.339899,0.302312,0.212413,0.0224601,0.00321285,0.486437,0.228412,0,0,0,0,0,0,0.41808,0.315672,0,0.134422,0.00684156,0,0,0.46531,0.891305,0.842809,0,0.0119417,
0.128326,0,0.518251,1.00056,0,0,0.604078,0,0,0.0874952,0,0.467321,0.0137193,0.013889,0.873872,0.719564,0.000279353,0,0,0.12177,0,0.187722,0,0.52523,0.100925,0.341002,0.310988,0.215681,0.0189075,0.000823948,0.483429,0.22154,0,0,0,0,0,0,0.413428,0.306594,0,0.128316,0.00665839,0,0,0.46512,0.891826,0.838914,0,0.010269,
0.13217,0,0.498037,1.00005,0,0,0.605437,0,0,0.0585592,0,0.468713,0.0126789,0.0128362,0.889146,0.730083,0.000104536,0,0,0.118687,0,0.187463,0,0.527536,0.0987329,0.343601,0.321095,0.218584,0.0232705,0.000210734,0.486574,0.215353,0,0,0,0,0,0,0.401818,0.29731,0,0.11592,0.00439356,6.31637e-05,0,0.469154,0.889336,0.835633,0,0.0076715,
0.13592,0,0.478333,0.997282,0,0,0.606513,0,0,0.0339396,0,0.469813,0.0118747,0.0120223,0.898004,0.729214,5.47794e-06,0,0,0.11656,0,0.187458,0,0.527018,0.100693,0.351989,0.331145,0.221879,0.0284281,0.000457852,0.49066,0.205827,0,0,7.48767e-05,0,0,0,0.388074,0.292741,0,0.103299,0.00242953,0.00131746,0,0.47647,0.882207,0.831587,0,0.00606698,
